customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
SD-204853,128,4,3330,2,2,3,Loyal
SD-204854,201,9,6121,2,4,4,High-value
SE-101101,926,1,271,1,1,1,At-risk
SE-101102,79,2,342,3,1,1,Recent
SE-201101,344,7,2606,1,4,3,Loyal
SE-201102,35,11,9380,4,4,4,High-value
SE-201103,156,7,5335,2,4,4,High-value
SE-201104,10,11,12209,4,4,4,High-value
SF-100651,230,4,585,2,2,1,At-risk
SF-100652,406,4,3276,1,2,3,At-risk
SF-102001,142,5,1049,2,3,2,Loyal
SF-102002,659,3,1587,1,2,2,At-risk
SF-109651,579,3,868,1,2,2,At-risk
SF-109652,181,3,1608,2,2,2,At-risk
SF-200651,59,5,1574,3,3,2,Loyal
SF-200652,664,6,4024,1,3,4,Loyal
SF-200653,63,3,1036,3,2,2,Recent
SF-200654,60,7,764,3,4,2,Loyal
SF-202001,430,8,4119,1,4,4,Loyal
SF-202002,6,6,3100,4,3,3,High-value
SF-202003,115,5,2380,2,3,3,Loyal
SF-202004,60,9,3424,3,4,3,High-value
SF-209651,79,3,988,3,2,2,Recent
SF-209652,90,3,888,3,2,2,Recent
SF-209653,257,2,1567,2,1,2,At-risk
SF-209654,49,9,3338,3,4,3,High-value
SG-100801,780,2,788,1,1,2,At-risk
SG-100802,644,1,56,1,1,1,At-risk
SG-100803,370,3,235,1,2,1,At-risk
SG-104701,419,1,666,1,1,1,At-risk
SG-104702,129,2,2420,2,1,3,At-risk
SG-106051,437,3,968,1,2,2,At-risk
SG-106052,234,3,1849,2,2,2,At-risk
SG-108901,401,3,459,1,2,1,At-risk
SG-108902,666,3,965,1,2,2,At-risk
SG-200801,37,6,3290,4,3,3,High-value
SG-200802,69,3,1412,3,2,2,Recent
SG-200803,4,5,2666,4,3,3,High-value
SG-200804,9,3,3406,4,2,3,Recent
SG-204701,321,6,2933,1,3,3,Loyal
SG-204702,92,6,1665,3,3,2,Loyal
SG-204703,91,8,4249,3,4,4,High-value
SG-204704,184,8,1885,2,4,2,Loyal
SG-206051,84,10,2654,3,4,3,High-value
SG-206052,171,7,1134,2,4,2,Loyal
SG-206053,76,9,3217,3,4,3,High-value
SG-206054,109,6,3126,3,3,3,Loyal
SG-208901,153,8,4544,2,4,4,High-value
SG-208902,48,5,3806,3,3,4,High-value
SG-208903,17,6,2863,4,3,3,High-value
SG-208904,227,3,49,2,2,1,At-risk
SH-103951,64,2,52,3,1,1,Recent
SH-103952,192,1,67,2,1,1,At-risk
SH-103953,803,1,10,1,1,1,At-risk
SH-106351,159,4,658,2,2,1,At-risk
SH-199751,26,7,3622,4,4,3,High-value
SH-199752,104,4,1390,3,2,2,Recent
SH-199753,145,5,2474,2,3,3,Loyal
SH-199754,30,13,3408,4,4,3,High-value
SH-203951,136,10,4092,2,4,4,High-value
SH-203952,131,8,3278,2,4,3,Loyal
SH-203953,40,5,3300,4,3,3,High-value
SH-203954,24,10,2180,4,4,3,High-value
SH-206351,133,6,3327,2,3,3,Loyal
SH-206352,31,8,6349,4,4,4,High-value
SH-206353,33,9,1775,4,4,2,High-value
SH-206354,766,2,2096,1,1,3,At-risk
SH-99751,65,2,520,3,1,1,Recent
SH-99752,107,6,7537,3,3,4,High-value
SJ-101251,393,2,1050,1,1,2,At-risk
SJ-101252,512,1,23,1,1,1,At-risk
SJ-101253,295,6,1887,1,3,2,At-risk
SJ-102151,338,2,61,1,1,1,At-risk
SJ-102152,937,1,22,1,1,1,At-risk
SJ-102153,57,6,1276,3,3,2,Loyal
SJ-105001,275,3,454,1,2,1,At-risk
SJ-201251,140,4,425,2,2,1,At-risk
SJ-201252,33,9,3671,4,4,3,High-value
SJ-201253,210,5,2515,2,3,3,Loyal
SJ-201254,96,12,3950,3,4,4,High-value
SJ-202151,188,9,3535,2,4,3,Loyal
SJ-202152,29,8,4555,4,4,4,High-value
SJ-202153,83,9,5280,3,4,4,High-value
SJ-202154,30,6,1341,4,3,2,Loyal
SJ-205001,176,8,3292,2,4,3,Loyal
SJ-205002,579,7,5012,1,4,4,Loyal
SJ-205003,408,6,3308,1,3,3,Loyal
SJ-205004,254,5,1319,2,3,2,Loyal
SK-199901,139,4,1776,2,2,2,At-risk
SK-199902,38,4,2838,4,2,3,Recent
SK-199903,118,8,5435,2,4,4,High-value
SK-199904,9,3,884,4,2,2,Recent
SK-99901,353,3,1032,1,2,2,At-risk
SK-99902,31,4,1327,4,2,2,Recent
SL-101551,167,7,1516,2,4,2,Loyal
SL-101552,756,1,28,1,1,1,At-risk
SL-101553,167,6,906,2,3,2,Loyal
SL-201551,113,5,3808,2,3,4,Loyal
SL-201552,30,9,3701,4,4,3,High-value
SL-201553,68,11,3815,3,4,4,High-value
SL-201554,71,7,3053,3,4,3,High-value
SM-100051,105,3,4068,3,2,4,Recent
SM-100052,118,5,2194,2,3,3,Loyal
SM-103201,77,4,3993,3,2,4,Recent
SM-103202,157,3,53,2,2,1,At-risk
SM-109051,133,4,1576,2,2,2,At-risk
SM-109052,983,1,136,1,1,1,At-risk
SM-109501,126,2,114,2,1,1,At-risk
SM-109502,105,7,1223,3,4,2,Loyal
SM-200051,148,6,949,2,3,2,Loyal
SM-200052,232,7,2741,2,4,3,Loyal
SM-200053,240,5,2868,2,3,3,Loyal
SM-200054,422,4,243,1,2,1,At-risk
SM-203201,22,4,1002,4,2,2,Recent
SM-203202,55,7,3279,3,4,3,High-value
SM-203203,534,5,1801,1,3,2,At-risk
SM-203204,80,5,25042,3,3,4,High-value
SM-209051,38,7,3483,4,4,3,High-value
SM-209052,252,7,2184,2,4,3,Loyal
SM-209053,374,2,211,1,1,1,At-risk
SM-209054,607,1,1044,1,1,2,At-risk
SM-209501,34,4,1585,4,2,2,Recent
SM-209502,122,6,1437,2,3,2,Loyal
SM-209503,79,7,2966,3,4,3,High-value
SM-209504,26,12,5563,4,4,4,High-value
SN-105601,381,2,729,1,1,2,At-risk
SN-105602,1413,1,441,1,1,1,At-risk
SN-105603,14,3,312,4,2,1,Recent
SN-107101,253,2,192,2,1,1,At-risk
SN-107102,377,2,510,1,1,1,At-risk
SN-205601,84,6,6795,3,3,4,High-value
SN-205602,72,6,2103,3,3,3,Loyal
SN-205603,76,7,1984,3,4,3,High-value
SN-205604,112,6,1861,2,3,2,Loyal
SN-207101,805,4,3474,1,2,3,At-risk
SN-207102,127,6,4389,2,3,4,Loyal
SN-207103,45,7,1711,3,4,2,Loyal
SN-207104,80,7,3128,3,4,3,High-value
SO-103351,1217,1,130,1,1,1,At-risk
SO-103352,401,3,701,1,2,1,At-risk
SO-203351,191,7,6035,2,4,4,High-value
SO-203352,416,6,4031,1,3,4,Loyal
SO-203353,65,8,2866,3,4,3,High-value
SO-203354,30,6,2603,4,3,3,High-value
SP-105451,19,4,419,4,2,1,Recent
SP-106201,140,2,77,2,1,1,At-risk
SP-106202,304,3,223,1,2,1,At-risk
SP-106501,398,3,431,1,2,1,At-risk
SP-106502,170,3,342,2,2,1,At-risk
SP-108601,399,2,503,1,1,1,At-risk
SP-109201,212,2,165,2,1,1,At-risk
SP-109202,108,2,731,3,1,2,Recent
SP-205451,57,6,3130,3,3,3,Loyal
SP-205452,28,3,1034,4,2,2,Recent
SP-205453,17,5,1332,4,3,2,Loyal
SP-205454,328,6,1306,1,3,2,At-risk
SP-206201,6,8,9224,4,4,4,High-value
SP-206202,58,7,3492,3,4,3,High-value
SP-206203,42,7,959,3,4,2,Loyal
SP-206204,48,9,5443,3,4,4,High-value
SP-206501,28,6,4536,4,3,4,High-value
SP-206502,21,3,1468,4,2,2,Recent
SP-206503,57,6,2501,3,3,3,Loyal
SP-206504,387,9,1873,1,4,2,Loyal
SP-208601,55,2,246,3,1,1,Recent
SP-208602,97,6,4911,3,3,4,High-value
SP-208603,206,8,3553,2,4,3,Loyal
SP-208604,80,10,4283,3,4,4,High-value
SP-209201,393,4,5702,1,2,4,Loyal
SP-209202,307,12,16566,1,4,4,Loyal
SP-209203,7,6,1866,4,3,2,Loyal
SP-209204,71,6,3990,3,3,4,High-value
SR-104251,314,3,122,1,2,1,At-risk
SR-104252,45,1,107,3,1,1,Recent
SR-104253,48,1,52,3,1,1,Recent
SR-107401,97,2,158,3,1,1,Recent
SR-107402,22,2,1996,4,1,3,Recent
SR-204251,126,5,2027,2,3,3,Loyal
SR-204252,106,6,6126,3,3,4,High-value
SR-204253,35,3,1337,4,2,2,Recent
SR-204254,9,5,3234,4,3,3,High-value
SR-207401,94,9,4573,3,4,4,High-value
SR-207402,24,8,5929,4,4,4,High-value
SR-207403,124,8,2373,2,4,3,Loyal
SR-207404,197,8,4345,2,4,4,High-value
SS-101401,30,3,169,4,2,1,Recent
SS-101402,181,1,7,2,1,1,At-risk
SS-101403,342,3,3316,1,2,3,At-risk
SS-104101,400,2,222,1,1,1,At-risk
SS-104102,375,1,1799,1,1,2,At-risk
SS-104103,27,7,329,4,4,1,Loyal
SS-105151,778,1,373,1,1,1,At-risk
SS-105152,675,2,51,1,1,1,At-risk
SS-105901,29,2,884,4,1,2,Recent
SS-105902,1238,1,56,1,1,1,At-risk
SS-108751,251,2,489,2,1,1,At-risk
SS-108752,864,2,67,1,1,1,At-risk
SS-201401,72,11,6973,3,4,4,High-value
SS-201402,132,5,5653,2,3,4,Loyal
SS-201403,87,8,6190,3,4,4,High-value
SS-201404,16,8,1324,4,4,2,High-value
SS-204101,397,6,2462,1,3,3,Loyal
SS-204102,371,5,7809,1,3,4,Loyal
SS-204103,34,10,2430,4,4,3,High-value
SS-204104,111,6,3056,2,3,3,Loyal
SS-205151,106,5,2070,3,3,3,Loyal
SS-205152,1,6,2889,4,3,3,High-value
SS-205153,106,5,1907,3,3,3,Loyal
SS-205154,492,3,613,1,2,1,At-risk
SS-205901,6,10,4218,4,4,4,High-value
SS-205902,150,5,4726,2,3,4,Loyal
SS-205903,393,5,2816,1,3,3,Loyal
SS-205904,433,6,418,1,3,1,At-risk
SS-208751,93,6,1769,3,3,2,Loyal
SS-208752,15,5,481,4,3,1,Loyal
SS-208753,166,5,1559,2,3,2,Loyal
SS-208754,121,5,966,2,3,2,Loyal
ST-105301,96,4,777,3,2,2,Recent
ST-105302,127,2,166,2,1,1,At-risk
ST-205301,34,5,4887,4,3,4,High-value
ST-205302,7,10,1308,4,4,2,High-value
ST-205303,134,10,7436,2,4,4,High-value
ST-205304,126,7,432,2,4,1,Loyal
SU-106651,49,3,1766,3,2,2,Recent
SU-106652,174,3,1568,2,2,2,At-risk
SU-206651,5,5,2131,4,3,3,High-value
SU-206652,72,5,1111,3,3,2,Loyal
SU-206653,35,6,1607,4,3,2,Loyal
SU-206654,21,7,2596,4,4,3,High-value
SV-103651,864,1,761,1,1,2,At-risk
SV-103652,184,4,496,2,2,1,At-risk
SV-107851,22,3,2833,4,2,3,Recent
SV-107852,30,4,137,4,2,1,Recent
SV-108151,118,2,858,2,1,2,At-risk
SV-108152,9,1,4009,4,1,4,Recent
SV-108153,253,6,2863,2,3,3,Loyal
SV-109351,828,2,172,1,1,1,At-risk
SV-109352,12,1,315,4,1,1,Recent
SV-203651,88,11,6624,3,4,4,High-value
SV-203652,182,3,2750,2,2,3,Loyal
SV-203653,191,7,1537,2,4,2,Loyal
SV-203654,102,10,11472,3,4,4,High-value
SV-207851,92,7,4873,3,4,4,High-value
SV-207852,86,6,3875,3,3,4,High-value
SV-207853,23,5,1408,4,3,2,Loyal
SV-207854,321,9,4106,1,4,4,Loyal
SV-208151,69,7,8359,3,4,4,High-value
SV-208152,42,4,2319,3,2,3,Recent
SV-208153,35,9,2629,4,4,3,High-value
SV-208154,77,4,1271,3,2,2,Recent
SV-209351,17,10,8174,4,4,4,High-value
SV-209352,1,5,2719,4,3,3,High-value
SV-209353,227,5,2406,2,3,3,Loyal
SV-209354,3,8,1903,4,4,3,High-value
SW-102451,23,2,1420,4,1,2,Recent
SW-102452,239,2,482,2,1,1,At-risk
SW-102751,50,1,165,3,1,1,Recent
SW-102752,85,1,1025,3,1,2,Recent
SW-102753,59,3,290,3,2,1,Recent
SW-103501,101,4,743,3,2,2,Recent
SW-103502,107,5,501,3,3,1,Loyal
SW-104551,517,5,1379,1,3,2,At-risk
SW-104552,8,4,827,4,2,2,Recent
SW-107551,44,3,610,3,2,1,Recent
SW-107552,71,1,779,3,1,2,Recent
SW-107553,55,3,958,3,2,2,Recent
SW-202451,119,6,6028,2,3,4,Loyal
SW-202452,13,7,5017,4,4,4,High-value
SW-202453,34,6,1447,4,3,2,Loyal
SW-202454,82,7,1085,3,4,2,Loyal
SW-202751,154,11,5470,2,4,4,High-value
SW-202752,93,5,3081,3,3,3,Loyal
SW-202753,22,11,5047,4,4,4,High-value
SW-202754,31,6,1966,4,3,3,High-value
SW-203501,69,6,3791,3,3,4,High-value
SW-203502,13,8,1472,4,4,2,High-value
SW-203503,240,4,642,2,2,1,At-risk
SW-203504,163,3,1019,2,2,2,At-risk
SW-204551,66,5,1665,3,3,2,Loyal
SW-204552,8,8,1259,4,4,2,High-value
SW-204553,185,2,195,2,1,1,At-risk
SW-204554,163,7,2922,2,4,3,Loyal
SW-207551,75,8,10187,3,4,4,High-value
SW-207552,16,9,5693,4,4,4,High-value
SW-207553,146,12,6683,2,4,4,High-value
SW-207554,535,2,759,1,1,2,At-risk
SZ-100351,957,1,409,1,1,1,At-risk
SZ-100352,1191,3,756,1,2,2,At-risk
SZ-200351,14,11,7512,4,4,4,High-value
SZ-200352,126,1,57,2,1,1,At-risk
SZ-200353,101,14,3999,3,4,4,High-value
SZ-200354,36,11,3628,4,4,3,High-value
TA-113851,9,3,2226,4,2,3,Recent
TA-113852,853,2,2594,1,1,3,At-risk
TA-213851,19,6,9717,4,3,4,High-value
TA-213852,27,9,6160,4,4,4,High-value
TA-213853,98,6,5196,3,3,4,High-value
TA-213854,70,4,14596,3,2,4,Recent
TB-110551,857,1,193,1,1,1,At-risk
TB-110552,325,2,2163,1,1,3,At-risk
TB-111751,217,1,528,2,1,1,At-risk
TB-111752,377,3,323,1,2,1,At-risk
TB-111901,392,2,424,1,1,1,At-risk
TB-111902,115,2,691,2,1,1,At-risk
TB-112501,2,5,1957,4,3,3,High-value
TB-112502,9,10,5314,4,4,4,High-value
TB-112801,870,2,710,1,1,1,At-risk
TB-112802,289,2,448,1,1,1,At-risk
TB-112803,157,5,415,2,3,1,At-risk
TB-113551,15,5,311,4,3,1,Loyal
TB-113552,453,3,128,1,2,1,At-risk
TB-114001,912,2,1761,1,1,2,At-risk
TB-114002,112,7,1343,2,4,2,Loyal
TB-115201,81,4,2540,3,2,3,Recent
TB-115202,19,7,1451,4,4,2,High-value
TB-115951,297,1,38,1,1,1,At-risk
TB-115952,163,3,712,2,2,1,At-risk
TB-116251,954,2,956,1,1,2,At-risk
TB-116252,399,3,854,1,2,2,At-risk
TB-210551,78,8,5246,3,4,4,High-value
TB-210552,36,6,5061,4,3,4,High-value
TB-210553,320,10,1897,1,4,3,Loyal
TB-210554,120,5,1470,2,3,2,Loyal
TB-211751,46,7,2603,3,4,3,High-value
TB-211752,86,6,4662,3,3,4,High-value
TB-211753,40,10,5722,4,4,4,High-value
TB-211754,59,4,3589,3,2,3,Recent
TB-211901,143,5,8577,2,3,4,Loyal
TB-211902,542,4,591,1,2,1,At-risk
TB-211903,99,4,706,3,2,1,Recent
TB-211904,50,4,816,3,2,2,Recent
TB-212501,3,4,730,4,2,2,Recent
TB-212502,8,9,4188,4,4,4,High-value
TB-212503,81,8,5311,3,4,4,High-value
TB-212504,350,7,1603,1,4,2,Loyal
TB-212801,218,4,795,2,2,2,At-risk
TB-212802,356,4,1166,1,2,2,At-risk
TB-212803,58,12,5967,3,4,4,High-value
TB-212804,584,6,2198,1,3,3,Loyal
TB-213551,241,3,2568,2,2,3,Loyal
TB-213552,215,2,792,2,1,2,At-risk
TB-213553,55,10,5014,3,4,4,High-value
TB-213554,147,5,834,2,3,2,Loyal
TB-214001,26,7,9033,4,4,4,High-value
TB-214002,582,3,1587,1,2,2,At-risk
TB-214003,210,9,1622,2,4,2,Loyal
TB-214004,203,7,9134,2,4,4,High-value
TB-215201,84,12,6371,3,4,4,High-value
TB-215202,113,8,2119,2,4,3,Loyal
TB-215203,31,5,3486,4,3,3,High-value
TB-215204,108,9,4737,3,4,4,High-value
TB-215951,50,9,2963,3,4,3,High-value
TB-215952,433,5,1526,1,3,2,At-risk
TB-215953,29,7,2561,4,4,3,High-value
TB-215954,286,5,1387,1,3,2,At-risk
TB-216251,42,10,4197,3,4,4,High-value
TB-216252,243,6,3478,2,3,3,Loyal
TB-216253,73,6,2795,3,3,3,Loyal
TB-216254,31,9,2798,4,4,3,High-value
TC-109801,337,2,587,1,1,1,At-risk
TC-109802,48,6,2650,3,3,3,Loyal
TC-111451,149,3,417,2,2,1,At-risk
TC-111452,13,7,3384,4,4,3,High-value
TC-112951,13,3,156,4,2,1,Recent
TC-112952,499,1,569,1,1,1,At-risk
TC-112953,367,1,6,1,1,1,At-risk
TC-114751,205,2,448,2,1,1,At-risk
TC-114752,728,1,822,1,1,2,At-risk
TC-114753,409,6,639,1,3,1,At-risk
TC-115351,491,3,1810,1,2,2,At-risk
TC-115352,371,1,405,1,1,1,At-risk
TC-209801,28,7,3839,4,4,4,High-value
TC-209802,128,7,5835,2,4,4,High-value
TC-209803,143,9,5492,2,4,4,High-value
TC-209804,400,5,19050,1,3,4,Loyal
TC-211451,12,11,8279,4,4,4,High-value
TC-211452,51,4,907,3,2,2,Recent
TC-211453,57,9,8194,3,4,4,High-value
TC-211454,107,1,1038,3,1,2,Recent
TC-212951,147,6,4451,2,3,4,Loyal
TC-212952,63,10,8818,3,4,4,High-value
TC-212953,30,5,1860,4,3,2,Loyal
TC-212954,28,8,4266,4,4,4,High-value
TC-214751,64,9,4533,3,4,4,High-value
TC-214752,2,4,3170,4,2,3,Recent
TC-214753,10,7,1776,4,4,2,High-value
TC-214754,154,9,1245,2,4,2,Loyal
TC-215351,49,7,3241,3,4,3,High-value
TC-215352,206,5,1763,2,3,2,Loyal
TC-215353,1,11,3138,4,4,3,High-value
TC-215354,5,7,742,4,4,2,High-value
TD-109951,461,1,150,1,1,1,At-risk
TD-109952,181,1,41,2,1,1,At-risk
TD-109953,302,1,589,1,1,1,At-risk
TD-209951,21,6,1774,4,3,2,Loyal
TD-209952,281,6,2730,1,3,3,Loyal
TD-209953,1,4,985,4,2,2,Recent
TD-209954,38,9,1435,4,4,2,High-value
TG-113101,161,1,16,2,1,1,At-risk
TG-113102,1272,1,128,1,1,1,At-risk
TG-113103,268,1,571,2,1,1,At-risk
TG-116401,224,3,469,2,2,1,At-risk
TG-116402,31,1,1561,4,1,2,Recent
TG-116403,41,5,2876,4,3,3,High-value
TG-213101,15,9,2762,4,4,3,High-value
TG-213102,212,11,4548,2,4,4,High-value
TG-213103,42,7,1937,3,4,3,High-value
TG-213104,338,5,3059,1,3,3,Loyal
TG-216401,43,9,2980,3,4,3,High-value
TG-216402,6,10,5101,4,4,4,High-value
TG-216403,27,10,3822,4,4,4,High-value
TG-216404,115,4,2074,2,2,3,Loyal
TH-111001,254,1,25,2,1,1,At-risk
TH-111002,416,3,1832,1,2,2,At-risk
TH-111151,120,4,1761,2,2,2,At-risk
TH-111152,197,1,44,2,1,1,At-risk
TH-111153,254,1,65,2,1,1,At-risk
TH-112351,231,4,1456,2,2,2,At-risk
TH-112352,380,6,2447,1,3,3,Loyal
TH-115501,390,3,181,1,2,1,At-risk
TH-115502,463,1,93,1,1,1,At-risk
TH-115503,1269,1,11,1,1,1,At-risk
TH-211001,7,9,3938,4,4,4,High-value
TH-211002,55,8,6368,3,4,4,High-value
TH-211003,90,5,955,3,3,2,Loyal
TH-211004,345,5,2423,1,3,3,Loyal
TH-211151,224,8,6369,2,4,4,High-value
TH-211152,108,2,903,3,1,2,Recent
TH-211153,44,11,3269,3,4,3,High-value
TH-211154,59,4,2942,3,2,3,Recent
TH-212351,195,5,2484,2,3,3,Loyal
TH-212352,9,8,6523,4,4,4,High-value
TH-212353,471,5,2870,1,3,3,Loyal
TH-212354,118,8,1024,2,4,2,Loyal
TH-215501,455,5,3994,1,3,4,Loyal
TH-215502,76,4,1610,3,2,2,Recent
TH-215503,6,10,2972,4,4,3,High-value
TH-215504,73,7,4234,3,4,4,High-value
TM-110101,591,2,61,1,1,1,At-risk
TM-110102,243,1,239,2,1,1,At-risk
TM-114901,171,2,283,2,1,1,At-risk
TM-114902,56,6,1779,3,3,2,Loyal
TM-210101,140,6,2152,2,3,3,Loyal
TM-210102,65,10,6443,3,4,4,High-value
TM-210103,96,3,2611,3,2,3,Recent
TM-210104,104,8,2955,3,4,3,High-value
TM-214901,98,10,4799,3,4,4,High-value
TM-214902,59,9,5474,3,4,4,High-value
TM-214903,41,5,2543,4,3,3,High-value
TM-214904,131,3,1095,2,2,2,At-risk
TN-110401,55,2,188,3,1,1,Recent
TN-210401,23,7,2186,4,4,3,High-value
TN-210402,128,7,1313,2,4,2,Loyal
TN-210403,188,8,2779,2,4,3,Loyal
TN-210404,91,7,3129,3,4,3,High-value
TP-111301,202,3,748,2,2,2,At-risk
TP-111302,140,3,513,2,2,1,At-risk
TP-114151,642,3,605,1,2,1,At-risk
TP-114152,1402,1,1344,1,1,2,At-risk
TP-115651,104,2,285,3,1,1,Recent
TP-115652,687,3,573,1,2,1,At-risk
TP-211301,3,10,7533,4,4,4,High-value
TP-211302,57,7,4687,3,4,4,High-value
TP-211303,22,11,6028,4,4,4,High-value
TP-211304,9,9,4456,4,4,4,High-value
TP-214151,101,8,2683,3,4,3,High-value
TP-214152,119,3,504,2,2,1,At-risk
TP-214153,49,6,2409,3,3,3,Loyal
TP-214154,105,5,5329,3,3,4,High-value
TP-215651,15,8,2570,4,4,3,High-value
TP-215652,139,10,5103,2,4,4,High-value
TP-215653,134,8,2821,2,4,3,Loyal
TP-215654,351,4,1937,1,2,3,At-risk
TR-113251,398,2,2272,1,1,3,At-risk
TR-113252,169,2,123,2,1,1,At-risk
TR-213251,2,7,5454,4,4,4,High-value
TR-213252,171,6,1812,2,3,2,Loyal
TR-213253,253,4,2090,2,2,3,Loyal
TR-213254,194,5,676,2,3,1,At-risk
TS-110851,220,3,677,2,2,1,At-risk
TS-110852,419,1,46,1,1,1,At-risk
TS-110853,236,4,669,2,2,1,At-risk
TS-111601,868,1,646,1,1,1,At-risk
TS-111602,106,4,484,3,2,1,Recent
TS-112051,308,1,584,1,1,1,At-risk
TS-112052,918,2,58,1,1,1,At-risk
TS-113401,41,1,1173,4,1,2,Recent
TS-113402,406,1,163,1,1,1,At-risk
TS-113403,330,3,296,1,2,1,At-risk
TS-113701,727,4,329,1,2,1,At-risk
TS-113702,19,6,4243,4,3,4,High-value
TS-114301,119,4,523,2,2,1,At-risk
TS-114302,150,3,5288,2,2,4,Loyal
TS-115051,288,3,2116,1,2,3,At-risk
TS-115052,377,1,8,1,1,1,At-risk
TS-116101,1324,1,397,1,1,1,At-risk
TS-116102,176,4,1614,2,2,2,At-risk
TS-116551,203,1,176,2,1,1,At-risk
TS-116552,205,5,278,2,3,1,At-risk
TS-210851,50,3,632,3,2,1,Recent
TS-210852,42,5,2743,4,3,3,High-value
TS-210853,269,9,2015,2,4,3,Loyal
TS-210854,358,2,5,1,1,1,At-risk
TS-211601,495,5,2521,1,3,3,Loyal
TS-211602,106,6,1037,3,3,2,Loyal
TS-211603,9,5,1086,4,3,2,Loyal
TS-211604,505,6,2162,1,3,3,Loyal
TS-212051,64,11,4519,3,4,4,High-value
TS-212052,27,9,1262,4,4,2,High-value
TS-212053,120,5,2737,2,3,3,Loyal
TS-212054,199,7,5370,2,4,4,High-value
TS-213401,9,9,5635,4,4,4,High-value
TS-213402,71,7,3196,3,4,3,High-value
TS-213403,43,10,7195,3,4,4,High-value
TS-213404,227,5,974,2,3,2,Loyal
TS-213701,70,6,3242,3,3,3,Loyal
TS-213702,267,9,5879,2,4,4,High-value
TS-213703,49,6,2191,3,3,3,Loyal
TS-213704,37,6,11891,4,3,4,High-value
TS-214301,49,9,2649,3,4,3,High-value
TS-214302,20,5,3018,4,3,3,High-value
TS-214303,48,3,1813,3,2,2,Recent
TS-214304,173,5,2054,2,3,3,Loyal
TS-215051,84,10,10964,3,4,4,High-value
TS-215052,80,4,3294,3,2,3,Recent
TS-215053,100,7,1109,3,4,2,Loyal
TS-215054,12,6,2243,4,3,3,High-value
TS-216101,209,6,8829,2,3,4,Loyal
TS-216102,21,8,5779,4,4,4,High-value
TS-216103,373,9,3140,1,4,3,Loyal
TS-216104,56,7,2820,3,4,3,High-value
TS-216551,356,6,1940,1,3,3,Loyal
TS-216552,282,8,2910,1,4,3,Loyal
TS-216553,85,5,1308,3,3,2,Loyal
TS-216554,239,5,3368,2,3,3,Loyal
TT-110701,38,2,1572,4,1,2,Recent
TT-112201,6,4,1146,4,2,2,Recent
TT-112202,292,5,681,1,3,1,At-risk
TT-112651,95,6,2618,3,3,3,Loyal
TT-112652,156,3,2433,2,2,3,Loyal
TT-114601,362,4,189,1,2,1,At-risk
TT-114602,43,4,1462,3,2,2,Recent
TT-210701,15,9,6180,4,4,4,High-value
TT-210702,358,9,3223,1,4,3,Loyal
TT-210703,66,6,1354,3,3,2,Loyal
TT-210704,32,7,4916,4,4,4,High-value
TT-212201,104,5,4625,3,3,4,High-value
TT-212202,38,5,4671,4,3,4,High-value
TT-212203,232,4,2503,2,2,3,Loyal
TT-212204,184,8,1429,2,4,2,Loyal
TT-212651,3,6,1706,4,3,2,Loyal
TT-212652,477,1,251,1,1,1,At-risk
TT-212653,2,10,2333,4,4,3,High-value
TT-212654,407,3,439,1,2,1,At-risk
TT-214601,148,6,4064,2,3,4,Loyal
TT-214602,129,9,6816,2,4,4,High-value
TT-214603,62,10,2189,3,4,3,High-value
TT-214604,13,7,5365,4,4,4,High-value
TW-110251,777,2,125,1,1,1,At-risk
TW-110252,20,6,198,4,3,1,Loyal
TW-210251,42,7,3359,4,4,3,High-value
TW-210252,187,8,4511,2,4,4,High-value
TW-210253,687,5,785,1,3,2,At-risk
TW-210254,65,7,5278,3,4,4,High-value
TZ-114451,660,2,158,1,1,1,At-risk
TZ-114452,385,2,154,1,1,1,At-risk
TZ-114453,369,3,434,1,2,1,At-risk
TZ-115801,49,3,132,3,2,1,Recent
TZ-115802,843,2,271,1,1,1,At-risk
TZ-214451,70,9,4184,3,4,4,High-value
TZ-214452,222,4,2565,2,2,3,Loyal
TZ-214453,9,15,7853,4,4,4,High-value
TZ-215801,246,3,545,2,2,1,At-risk
TZ-215802,288,5,5783,1,3,4,Loyal
TZ-215803,52,7,2422,3,4,3,High-value
TZ-215804,36,4,1707,4,2,2,Recent
VB-117451,5,2,386,4,1,1,Recent
VB-117452,275,2,397,1,1,1,At-risk
VB-217451,13,7,4206,4,4,4,High-value
VB-217452,387,5,2653,1,3,3,Loyal
VB-217453,52,3,1097,3,2,2,Recent
VB-217454,55,6,2006,3,3,3,Loyal
VD-116701,36,2,123,4,1,1,Recent
VD-116702,1,7,1107,4,4,2,High-value
VD-216701,132,6,2844,2,3,3,Loyal
VD-216702,37,4,2441,4,2,3,Recent
VD-216703,58,5,3028,3,3,3,Loyal
VD-216704,582,6,6444,1,3,4,Loyal
VF-117151,95,2,543,3,1,1,Recent
VF-117152,997,2,59,1,1,1,At-risk
VF-217151,49,8,3686,3,4,3,High-value
VF-217152,107,4,2663,3,2,3,Recent
VF-217153,218,7,4802,2,4,4,High-value
VF-217154,14,5,847,4,3,2,Loyal
VG-117901,161,2,266,2,1,1,At-risk
VG-117902,148,2,120,2,1,1,At-risk
VG-118051,136,2,85,2,1,1,At-risk
VG-118052,624,2,1107,1,1,2,At-risk
VG-217901,151,8,1172,2,4,2,Loyal
